year,district_code,district_name,neighborhood_code,neighborhood_name,latitude,longitude,total_nb_buy_sell,nb_buy_sell_new_free_mkt,nb_buy_sell_new_protc_mkt,nb_buy_sell_2nd_hand,total_avg_m2_surf,avg_m2_surf_new_free_mkt,avg_m2_surf_new_protc_mkt,avg_m2_2nd_hand,avg_total_price_€000_all,avg_total_price_€000_new,avg_total_price_€000_2nd_hand,avg_price_€/m2_all,avg_price_€/m2_new,avg_price_€/m2_2nd_hand,avg_weight_ int_ rate_%
2018,3,Sants-Montjuïc,11,el Poble Sec,41.37498,2.160572,396,2,0,394,60.2,60.0,0.0,60.2,225.5,0.0,225.2,3942.4,0.0,3950.5,0.0199
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,41.353842,2.142318,8,0,3,5,71.2,0.0,70.0,72.3,89.3,0.0,89.3,1087.5,0.0,1087.5,0.0199
2018,3,Sants-Montjuïc,13,la Marina de Port,41.360296,2.137584,192,1,0,191,72.0,0.0,0.0,72.0,193.3,0.0,193.3,2961.0,0.0,2961.0,0.0199
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,41.370782,2.144676,59,0,0,59,74.7,0.0,0.0,74.7,301.9,0.0,301.9,3952.1,0.0,3952.1,0.0199
2018,3,Sants-Montjuïc,15,Hostafrancs,41.375263,2.143194,150,20,0,130,71.6,82.0,0.0,69.8,247.1,281.4,241.1,3479.6,3590.3,3460.3,0.0199
2018,3,Sants-Montjuïc,16,la Bordeta,41.369142,2.137373,312,167,0,145,73.3,76.7,0.0,69.2,263.7,270.0,228.6,3495.2,3534.4,3277.7,0.0199
2018,3,Sants-Montjuïc,17,Sants - Badal,41.375466,2.12771,261,21,0,240,63.4,64.9,0.0,63.2,234.4,286.8,215.6,3607.6,4582.0,3259.6,0.0199
2018,3,Sants-Montjuïc,18,Sants,41.375329,2.134912,292,3,0,289,70.7,129.3,0.0,69.9,241.3,446.7,231.3,3230.4,4575.3,3165.3,0.0199
2018,4,Les Corts,19,les Corts,41.385244,2.132863,515,39,1,475,84.9,92.8,0.0,84.3,383.4,552.6,363.9,4361.2,5896.0,4184.5,0.0199
2018,4,Les Corts,20,la Maternitat i Sant Ramon,41.381986,2.125608,132,8,0,124,77.0,57.0,0.0,78.6,361.6,319.8,367.1,4367.3,5611.2,4201.4,0.0199
2018,4,Les Corts,21,Pedralbes,41.39014,2.112218,87,1,0,86,152.5,211.0,0.0,151.6,1000.9,0.0,990.9,6276.5,0.0,6254.8,0.0199
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",41.415067,2.107482,45,2,0,43,163.3,0.0,0.0,163.3,383.1,0.0,383.1,3139.2,0.0,3139.2,0.0199
2018,5,Sarrià-Sant Gervasi,23,Sarrià,41.399373,2.121513,159,6,0,153,116.9,186.6,0.0,114.2,692.7,854.0,686.1,5950.6,4251.9,6020.2,0.0199
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,41.397611,2.131184,81,1,0,80,139.4,152.0,0.0,139.3,844.7,0.0,849.1,6152.2,0.0,6190.0,0.0199
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,41.405983,2.133405,191,38,1,152,115.7,99.5,0.0,119.6,652.5,639.0,655.9,5738.0,6647.7,5509.0,0.0199
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,41.397795,2.143383,278,40,0,238,120.5,116.0,0.0,121.1,644.4,591.2,652.2,5253.3,5198.8,5261.3,0.0199
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,41.407317,2.143424,368,73,3,292,104.3,98.1,76.0,106.2,545.5,561.8,541.3,5313.2,5754.6,5199.4,0.0199
2018,6,Gràcia,28,Vallcarca i els Penitents,41.415526,2.142243,152,30,0,122,76.7,87.1,0.0,74.4,293.6,361.1,277.5,3775.1,3972.8,3728.0,0.0199
2018,6,Gràcia,29,el Coll,41.417907,2.148075,46,5,1,40,70.0,66.0,83.0,70.1,252.8,184.4,262.5,3487.3,2743.6,3593.5,0.0199
2018,6,Gràcia,30,la Salut,41.442733,2.224576,145,1,0,144,77.9,133.0,0.0,77.4,320.0,0.0,316.0,4217.8,0.0,4201.8,0.0199
2018,6,Gràcia,31,Vila de Gràcia,41.403178,2.157166,423,29,0,394,76.2,91.6,0.0,75.1,369.2,412.9,365.8,4722.1,4757.1,4719.3,0.0199
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,41.404589,2.166781,311,0,0,311,83.0,0.0,0.0,83.0,362.3,0.0,362.3,4330.0,0.0,4330.0,0.0199
2018,7,Horta-Guinardó,33,el Baix Guinardó,41.411437,2.168651,349,5,0,344,73.4,58.0,0.0,73.6,290.5,328.3,289.7,4007.9,5442.5,3978.8,0.0199
2018,7,Horta-Guinardó,34,Can Baró,41.416092,2.162402,99,0,0,99,65.0,0.0,0.0,65.0,212.7,0.0,212.7,3266.0,0.0,3266.0,0.0199
2018,7,Horta-Guinardó,35,el Guinardó,41.417733,2.173632,403,12,0,391,76.8,93.1,0.0,76.3,228.0,290.3,225.1,3005.2,3130.2,2999.4,0.0199
2018,7,Horta-Guinardó,36,la Font d'en Fargues,41.425788,2.165915,56,0,0,56,86.8,0.0,0.0,86.8,302.5,0.0,302.5,3436.8,0.0,3436.8,0.0199
2018,7,Horta-Guinardó,37,el Carmel,41.425607,2.154894,308,79,0,229,66.6,62.0,0.0,68.3,158.9,166.5,155.9,2431.7,2618.0,2359.7,0.0199
2018,7,Horta-Guinardó,38,la Teixonera,41.423173,2.14597,96,28,0,68,64.1,59.6,0.0,65.9,162.1,129.2,175.9,2536.2,2218.1,2669.2,0.0199
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,41.426457,2.137491,41,7,0,34,71.5,72.4,0.0,71.3,162.3,143.0,167.7,2302.8,1981.1,2392.1,0.0199
2018,7,Horta-Guinardó,40,Montbau,41.42955,2.144538,52,13,1,38,61.5,59.9,112.0,60.6,156.5,161.4,154.9,2602.7,2690.4,2573.4,0.0199
2018,7,Horta-Guinardó,41,la Vall d'Hebron,41.430379,2.148624,19,4,0,15,63.0,58.0,0.0,63.4,240.0,150.0,248.2,3806.8,2586.2,3917.8,0.0199
2018,7,Horta-Guinardó,42,la Clota,41.427857,2.152407,6,3,0,3,74.5,57.0,0.0,92.0,150.7,61.4,240.0,1844.1,1076.8,2611.5,0.0199
2018,7,Horta-Guinardó,43,Horta,41.42969,2.160315,231,50,6,175,73.3,72.8,62.3,73.7,237.1,225.0,240.9,3092.9,3137.0,3079.3,0.0199
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,41.430019,2.176069,85,1,0,84,73.1,82.0,0.0,73.0,203.1,0.0,199.5,2812.8,0.0,2774.4,0.0199
2018,8,Nou Barris,45,Porta,41.433188,2.176034,255,0,0,255,68.8,0.0,0.0,68.8,159.9,0.0,159.9,2264.1,0.0,2264.1,0.0199
2018,8,Nou Barris,46,el Turó de la Peira,41.432367,2.169068,96,0,0,96,62.0,0.0,0.0,62.0,131.5,0.0,131.5,2084.6,0.0,2084.6,0.0199
2018,8,Nou Barris,47,Can Peguera,41.434857,2.165785,7,0,0,7,55.7,0.0,0.0,55.7,101.8,0.0,101.8,1542.0,0.0,1542.0,0.0199
2018,8,Nou Barris,48,la Guineueta,41.440303,2.170402,62,0,0,62,73.2,0.0,0.0,73.2,192.0,0.0,192.0,2464.3,0.0,2464.3,0.0199
2018,8,Nou Barris,49,Canyelles,41.441704,2.166398,30,0,0,30,78.0,0.0,0.0,78.0,155.1,0.0,155.1,2210.2,0.0,2210.2,0.0199
2018,8,Nou Barris,50,les Roquetes,41.447798,2.176271,166,0,0,166,59.0,0.0,0.0,59.0,178.1,0.0,178.1,2726.5,0.0,2726.5,0.0199
2018,8,Nou Barris,51,Verdun,41.44404,2.17584,110,0,0,110,56.8,0.0,0.0,56.8,136.2,0.0,136.2,2394.8,0.0,2394.8,0.0199
2018,8,Nou Barris,52,la Prosperitat,41.442333,2.179438,124,0,0,124,58.3,0.0,0.0,58.3,132.6,0.0,132.6,2408.6,0.0,2408.6,0.0199
2018,8,Nou Barris,53,la Trinitat Nova,41.449714,2.183841,68,0,2,66,56.7,0.0,0.0,56.7,85.9,0.0,85.9,1556.1,0.0,1556.1,0.0199
2018,8,Nou Barris,54,Torre Baró,41.458011,2.183986,7,0,0,7,82.8,0.0,0.0,82.8,82.0,0.0,82.0,709.9,0.0,709.9,0.0199
2018,8,Nou Barris,55,Ciutat Meridiana,41.460665,2.174474,105,0,0,105,59.0,0.0,0.0,59.0,89.5,0.0,89.5,1552.2,0.0,1552.2,0.0199
2018,8,Nou Barris,56,Vallbona,41.463372,2.184051,10,0,0,10,76.1,0.0,0.0,76.1,162.5,0.0,162.5,2160.7,0.0,2160.7,0.0199
2018,9,Sant Andreu,57,la Trinitat Vella,41.450176,2.191344,225,1,0,224,68.1,0.0,0.0,68.1,149.6,0.0,149.6,2174.9,0.0,2174.9,0.0199
2018,9,Sant Andreu,58,Baró de Viver,41.44993,2.199523,23,0,0,23,83.7,0.0,0.0,83.7,281.3,0.0,281.3,3196.1,0.0,3196.1,0.0199
2018,9,Sant Andreu,59,el Bon Pastor,41.435984,2.205129,106,7,1,98,67.6,67.9,99.0,67.3,157.2,211.1,151.7,2313.9,3192.3,2224.8,0.0199
2018,9,Sant Andreu,60,Sant Andreu,41.43725,2.195487,538,11,0,527,73.7,72.0,0.0,73.8,221.9,379.7,214.5,3122.5,5581.6,3006.9,0.0199
2018,9,Sant Andreu,61,la Sagrera,41.421279,2.186523,345,0,0,345,70.9,0.0,0.0,70.9,279.4,0.0,279.4,3753.6,0.0,3753.6,0.0199
2018,9,Sant Andreu,62,el Congrés i els Indians,41.423784,2.180821,131,8,0,123,70.6,80.4,0.0,69.9,190.9,155.5,200.0,2696.0,1935.5,2892.3,0.0199
2018,9,Sant Andreu,63,Navas,41.416044,2.186938,247,6,1,240,81.3,60.0,74.0,81.7,388.4,259.8,391.7,4546.6,4562.8,4546.2,0.0199
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,41.410754,2.182816,546,13,1,532,79.2,90.7,0.0,78.9,326.5,430.8,323.1,4063.6,4725.4,4042.3,0.0199
2018,10,Sant Martí,65,el Clot,41.410316,2.186721,450,35,3,412,81.8,99.6,74.3,80.9,372.8,516.5,362.9,4422.7,5298.0,4362.9,0.0199
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,41.400733,2.191342,66,0,0,66,72.2,0.0,0.0,72.2,286.7,0.0,286.7,3979.0,0.0,3979.0,0.0199
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,41.389868,2.196846,25,0,0,25,107.6,0.0,0.0,107.6,483.7,0.0,483.7,4304.0,0.0,4304.0,0.0199
2018,10,Sant Martí,68,el Poblenou,41.400527,2.201729,131,19,0,112,79.0,86.8,0.0,77.7,367.0,427.3,356.3,4371.4,4708.8,4311.4,0.0199
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,41.405228,2.213352,36,0,0,36,93.0,0.0,0.0,93.0,556.3,0.0,556.3,5745.9,0.0,5745.9,0.0199
2018,10,Sant Martí,70,el Besòs i el Maresme,41.414979,2.213877,325,16,2,307,68.7,90.9,72.5,67.4,227.9,355.1,219.6,3036.0,3774.8,2987.7,0.0199
2018,10,Sant Martí,71,Provençals del Poblenou,41.411948,2.204125,34,6,4,24,68.4,68.7,75.5,67.1,270.1,224.5,283.8,4037.3,3301.0,4258.1,0.0199
2018,10,Sant Martí,72,Sant Martí de Provençals,41.416519,2.198968,166,3,0,163,71.6,55.5,0.0,71.8,254.0,210.0,255.0,3369.5,3853.5,3358.2,0.0199
2018,10,Sant Martí,73,la Verneda i la Pau,41.42322,2.20294,315,9,1,305,72.3,59.1,66.0,72.8,158.9,133.1,160.4,2297.7,2290.1,2298.1,0.0199
2017,1,Ciutat Vella,1,el Raval,41.379518,2.168368,712,3,0,709,62.1,80.5,0.0,62.0,240.3,292.5,240.0,3469.9,3633.1,3468.9,0.0183
2017,1,Ciutat Vella,2,el Barri Gòtic,41.383395,2.176912,304,39,0,265,99.3,121.9,0.0,96.0,472.7,799.5,424.0,4565.8,5397.4,4441.9,0.0183
2017,1,Ciutat Vella,3,la Barceloneta,41.380653,2.189927,209,19,0,190,44.7,46.6,0.0,44.5,197.7,192.8,198.2,4501.1,3967.5,4551.3,0.0183
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",41.384753,2.183755,395,24,0,371,68.1,62.6,0.0,68.4,314.3,375.8,310.4,4593.7,5973.2,4506.9,0.0183
2017,2,Eixample,5,el Fort Pienc,41.395925,2.182325,324,33,1,290,86.8,99.1,88.0,85.3,400.4,507.5,383.2,4296.6,4787.3,4217.6,0.0183
2017,2,Eixample,6,la Sagrada Família,41.403479,2.17441,80,0,0,80,74.0,0.0,0.0,74.0,255.8,0.0,255.8,3494.5,0.0,3494.5,0.0183
2017,2,Eixample,7,la Dreta de l'Eixample,41.395037,2.167207,512,24,12,476,104.6,81.7,78.4,106.6,519.8,257.7,535.3,4628.0,2878.1,4731.0,0.0183
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41.39,2.155,317,19,1,297,87.3,95.4,0.0,86.7,372.2,478.7,363.4,4218.9,4704.4,4178.8,0.0183
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,41.383389,2.149,227,39,1,187,78.6,76.4,73.0,79.2,339.6,431.9,310.2,4519.0,6053.1,4030.3,0.0183
2017,2,Eixample,10,Sant Antoni,41.380052,2.163327,228,0,0,228,79.0,0.0,0.0,79.0,297.9,0.0,297.9,3322.7,0.0,3322.7,0.0183
2017,3,Sants-Montjuïc,11,el Poble Sec,41.37498,2.160572,423,4,0,419,62.6,74.8,0.0,62.4,260.5,307.0,258.0,3554.6,4105.7,3524.8,0.0183
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,41.353842,2.142318,29,0,11,18,71.1,0.0,70.0,73.0,99.1,0.0,99.1,1381.4,0.0,1381.4,0.0183
2017,3,Sants-Montjuïc,13,la Marina de Port,41.360296,2.137584,269,0,0,269,74.5,0.0,0.0,74.5,166.3,0.0,166.3,2497.0,0.0,2497.0,0.0183
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,41.370782,2.144676,74,0,0,74,84.0,0.0,0.0,84.0,235.1,0.0,235.1,3056.9,0.0,3056.9,0.0183
2017,3,Sants-Montjuïc,15,Hostafrancs,41.375263,2.143194,131,2,0,129,73.5,77.0,0.0,73.5,263.3,0.0,263.0,3276.3,0.0,3270.9,0.0183
2017,3,Sants-Montjuïc,16,la Bordeta,41.369142,2.137373,247,122,0,125,73.6,76.1,0.0,70.8,288.1,300.4,222.9,3803.9,3962.8,2958.9,0.0183
2017,3,Sants-Montjuïc,17,Sants - Badal,41.375466,2.12771,227,5,0,222,72.5,70.8,0.0,72.6,251.5,323.5,245.3,2911.1,4425.1,2782.2,0.0183
2017,3,Sants-Montjuïc,18,Sants,41.375329,2.134912,354,5,0,349,69.6,65.4,0.0,69.7,338.3,230.0,344.4,4683.4,3635.4,4743.0,0.0183
2017,4,Les Corts,19,les Corts,41.385244,2.132863,590,68,35,487,81.2,93.4,63.7,80.9,417.3,669.8,357.2,4737.6,7252.9,4138.7,0.0183
2017,4,Les Corts,20,la Maternitat i Sant Ramon,41.381986,2.125608,119,2,0,117,83.0,60.5,0.0,83.5,369.9,0.0,374.0,4018.5,0.0,3995.1,0.0183
2017,4,Les Corts,21,Pedralbes,41.39014,2.112218,111,0,0,111,157.2,0.0,0.0,157.2,890.0,0.0,890.0,5290.3,0.0,5290.3,0.0183
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",41.415067,2.107482,49,0,0,49,154.4,0.0,0.0,154.4,391.3,0.0,391.3,2887.9,0.0,2887.9,0.0183
2017,5,Sarrià-Sant Gervasi,23,Sarrià,41.399373,2.121513,203,2,0,201,110.0,148.5,0.0,109.5,690.1,0.0,690.2,6159.2,0.0,6177.7,0.0183
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,41.397611,2.131184,107,7,0,100,146.3,132.0,0.0,147.2,805.7,634.8,816.1,5649.1,5001.9,5688.5,0.0183
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,41.405983,2.133405,301,42,0,259,122.1,105.5,0.0,124.5,612.3,474.7,632.9,5003.2,4481.2,5081.1,0.0183
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,41.397795,2.143383,323,46,1,276,118.1,134.5,89.0,115.4,583.6,593.3,581.7,4787.6,4736.0,4797.6,0.0183
2017,5,Sarrià-Sant Gervasi,27,el Putget i Farró,41.407317,2.143424,386,39,1,346,107.9,121.3,73.0,107.0,523.2,467.5,527.7,4839.6,4040.2,4903.1,0.0183
2017,6,Gràcia,28,Vallcarca i els Penitents,41.415526,2.142243,171,35,3,133,94.4,98.8,83.0,93.6,337.2,350.7,334.0,3597.2,3735.1,3564.8,0.0183
2017,6,Gràcia,29,el Coll,41.417907,2.148075,59,12,0,47,74.1,80.9,0.0,72.2,205.8,228.7,199.3,2741.6,2817.5,2720.0,0.0183
2017,6,Gràcia,30,la Salut,41.442733,2.224576,161,3,0,158,85.4,67.5,0.0,85.7,310.9,225.0,312.3,3853.7,3337.4,3862.0,0.0183
2017,6,Gràcia,31,Vila de Gràcia,41.403178,2.157166,422,19,0,403,85.2,97.7,0.0,84.6,432.2,483.2,429.8,4570.6,4945.8,4552.9,0.0183
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,41.404589,2.166781,299,4,0,295,85.5,149.0,0.0,85.2,362.5,335.0,362.6,4005.0,2248.2,4011.9,0.0183
2017,7,Horta-Guinardó,33,el Baix Guinardó,41.411437,2.168651,411,14,0,397,72.3,95.2,0.0,71.4,272.5,385.6,265.1,3552.0,4065.2,3518.3,0.0183
2017,7,Horta-Guinardó,34,Can Baró,41.416092,2.162402,126,0,0,126,86.4,0.0,0.0,86.4,221.3,0.0,221.3,2423.7,0.0,2423.7,0.0183
2017,7,Horta-Guinardó,35,el Guinardó,41.417733,2.173632,388,1,0,387,73.7,86.0,0.0,73.7,202.2,0.0,201.8,2742.6,0.0,2740.0,0.0183
2017,7,Horta-Guinardó,36,la Font d'en Fargues,41.425788,2.165915,87,11,0,76,83.7,83.8,0.0,83.7,277.3,274.6,277.7,3397.6,3229.6,3420.5,0.0183
2017,7,Horta-Guinardó,37,el Carmel,41.425607,2.154894,344,69,2,273,66.5,60.4,74.0,68.0,144.6,135.7,146.9,2147.3,2246.4,2120.8,0.0183
2017,7,Horta-Guinardó,38,la Teixonera,41.423173,2.14597,92,21,2,69,67.7,62.4,76.0,69.1,144.0,149.8,142.1,2217.4,2394.6,2161.4,0.0183
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,41.426457,2.137491,40,7,1,32,79.8,139.8,61.0,67.6,157.6,234.2,140.6,2081.0,2242.1,2045.2,0.0183
2017,7,Horta-Guinardó,40,Montbau,41.42955,2.144538,41,12,1,28,65.1,67.4,0.0,63.9,140.8,141.0,140.7,2198.8,2137.6,2230.8,0.0183
2017,7,Horta-Guinardó,41,la Vall d'Hebron,41.430379,2.148624,25,7,0,18,59.8,52.9,0.0,62.6,210.4,175.0,224.9,3615.3,3384.0,3710.5,0.0183
2017,7,Horta-Guinardó,42,la Clota,41.427857,2.152407,2,1,0,1,265.0,467.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183
2017,7,Horta-Guinardó,43,Horta,41.42969,2.160315,259,47,1,211,73.5,77.0,67.0,72.8,192.9,205.4,189.6,2602.4,2713.5,2573.5,0.0183
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,41.430019,2.176069,100,3,0,97,70.9,59.0,0.0,71.3,172.5,220.0,170.9,2585.4,3733.8,2546.7,0.0183
2017,8,Nou Barris,45,Porta,41.433188,2.176034,185,0,0,185,67.9,0.0,0.0,67.9,171.0,0.0,171.0,2478.1,0.0,2478.1,0.0183
2017,8,Nou Barris,46,el Turó de la Peira,41.432367,2.169068,93,4,0,89,61.3,54.0,0.0,61.6,107.8,91.8,112.1,1756.9,1688.2,1775.2,0.0183
2017,8,Nou Barris,47,Can Peguera,41.434857,2.165785,10,0,0,10,63.1,0.0,0.0,63.1,114.4,0.0,114.4,1713.6,0.0,1713.6,0.0183
2017,8,Nou Barris,48,la Guineueta,41.440303,2.170402,83,1,0,82,71.5,87.0,0.0,71.2,175.0,0.0,172.7,2261.7,0.0,2245.0,0.0183
2017,8,Nou Barris,49,Canyelles,41.441704,2.166398,35,0,0,35,72.0,0.0,0.0,72.0,128.6,0.0,128.6,1586.9,0.0,1586.9,0.0183
2017,8,Nou Barris,50,les Roquetes,41.447798,2.176271,155,0,0,155,58.8,0.0,0.0,58.8,106.7,0.0,106.7,1837.0,0.0,1837.0,0.0183
2017,8,Nou Barris,51,Verdun,41.44404,2.17584,108,0,0,108,58.0,0.0,0.0,58.0,116.8,0.0,116.8,2023.6,0.0,2023.6,0.0183
2017,8,Nou Barris,52,la Prosperitat,41.442333,2.179438,164,0,0,164,59.3,0.0,0.0,59.3,132.0,0.0,132.0,2020.1,0.0,2020.1,0.0183
2017,8,Nou Barris,53,la Trinitat Nova,41.449714,2.183841,94,0,2,92,57.0,0.0,65.0,56.8,73.6,0.0,73.6,1381.7,0.0,1381.7,0.0183
2017,8,Nou Barris,54,Torre Baró,41.458011,2.183986,9,0,0,9,77.6,0.0,0.0,77.6,97.0,0.0,97.0,1380.5,0.0,1380.5,0.0183
2017,8,Nou Barris,55,Ciutat Meridiana,41.460665,2.174474,103,0,0,103,59.9,0.0,0.0,59.9,77.1,0.0,77.1,1216.1,0.0,1216.1,0.0183
2017,8,Nou Barris,56,Vallbona,41.463372,2.184051,14,0,0,14,80.1,0.0,0.0,80.1,176.5,0.0,176.5,2243.7,0.0,2243.7,0.0183
2017,9,Sant Andreu,57,la Trinitat Vella,41.450176,2.191344,237,0,0,237,68.8,0.0,0.0,68.8,142.3,0.0,142.3,2057.9,0.0,2057.9,0.0183
2017,9,Sant Andreu,58,Baró de Viver,41.44993,2.199523,17,0,0,17,75.2,0.0,0.0,75.2,265.0,0.0,265.0,2763.0,0.0,2763.0,0.0183
2017,9,Sant Andreu,59,el Bon Pastor,41.435984,2.205129,118,6,0,112,72.0,82.5,0.0,71.4,144.4,106.0,147.1,1893.7,1289.0,1936.4,0.0183
2017,9,Sant Andreu,60,Sant Andreu,41.43725,2.195487,565,1,0,564,75.2,55.0,0.0,75.3,212.0,0.0,212.1,2781.2,0.0,2781.9,0.0183
2017,9,Sant Andreu,61,la Sagrera,41.421279,2.186523,340,0,0,340,69.4,0.0,0.0,69.4,231.6,0.0,231.6,3303.8,0.0,3303.8,0.0183
2017,9,Sant Andreu,62,el Congrés i els Indians,41.423784,2.180821,173,3,0,170,70.9,70.3,0.0,70.9,189.5,316.0,186.9,2709.5,4443.3,2672.9,0.0183
2017,9,Sant Andreu,63,Navas,41.416044,2.186938,250,10,0,240,83.6,60.5,0.0,84.7,350.3,289.4,354.2,3947.2,5144.0,3871.5,0.0183
2017,10,Sant Martí,64,Camp de l'Arpa del Clot,41.410754,2.182816,593,30,0,563,79.6,86.5,0.0,79.2,341.8,420.4,336.3,3988.8,4871.0,3927.3,0.0183
2017,10,Sant Martí,65,el Clot,41.410316,2.186721,709,124,2,583,95.8,137.5,101.5,86.0,348.2,441.3,322.9,3605.9,3305.0,3687.5,0.0183
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,41.400733,2.191342,77,1,0,76,76.8,94.0,0.0,76.5,289.8,0.0,286.3,3847.4,0.0,3821.2,0.0183
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,41.389868,2.196846,35,0,0,35,114.6,0.0,0.0,114.6,492.1,0.0,492.1,4315.3,0.0,4315.3,0.0183
2017,10,Sant Martí,68,el Poblenou,41.400527,2.201729,159,24,0,135,77.8,76.5,0.0,78.0,337.9,372.2,332.8,4347.4,4760.8,4285.7,0.0183
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,41.405228,2.213352,64,3,0,61,92.8,79.0,0.0,93.0,672.5,250.0,680.2,6951.3,3164.6,7020.2,0.0183
2017,10,Sant Martí,70,el Besòs i el Maresme,41.414979,2.213877,367,32,2,333,69.0,68.3,82.0,69.0,215.9,167.2,221.8,2910.9,2581.1,2951.0,0.0183
2017,10,Sant Martí,71,Provençals del Poblenou,41.411948,2.204125,38,7,2,29,73.5,71.4,71.5,74.1,342.3,200.6,383.6,4555.3,2881.1,5043.6,0.0183
2017,10,Sant Martí,72,Sant Martí de Provençals,41.416519,2.198968,160,4,2,154,76.2,60.0,70.0,76.5,271.4,194.8,273.3,3325.9,3063.3,3332.2,0.0183
2017,10,Sant Martí,73,la Verneda i la Pau,41.42322,2.20294,326,18,0,308,70.6,56.3,0.0,71.4,138.3,134.2,138.8,2065.7,2417.2,2026.4,0.0183
2016,1,Ciutat Vella,1,el Raval,41.379518,2.168368,593,2,0,591,60.0,59.5,0.0,60.0,181.0,0.0,180.7,2805.2,0.0,2798.6,0.0191
2016,1,Ciutat Vella,2,el Barri Gòtic,41.383395,2.176912,375,118,0,257,94.5,89.0,0.0,97.3,422.8,409.2,430.0,4149.4,4700.7,3862.5,0.0191
2016,1,Ciutat Vella,3,la Barceloneta,41.380653,2.189927,282,35,0,247,49.0,62.7,0.0,47.3,212.2,409.5,186.4,4151.9,4477.2,4109.5,0.0191
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",41.384753,2.183755,385,18,0,367,76.6,94.7,0.0,75.7,293.1,473.7,284.0,3646.5,4753.5,3590.4,0.0191
2016,2,Eixample,5,el Fort Pienc,41.395925,2.182325,276,23,0,253,95.4,88.7,0.0,96.1,356.1,611.3,326.8,3762.4,6724.9,3421.7,0.0191
2016,2,Eixample,6,la Sagrada Família,41.403479,2.17441,80,0,0,80,72.5,0.0,0.0,72.5,205.9,0.0,205.9,2785.8,0.0,2785.8,0.0191
2016,2,Eixample,7,la Dreta de l'Eixample,41.395037,2.167207,452,40,10,402,105.3,82.8,66.7,108.2,398.4,255.0,412.3,3511.3,2844.6,3576.3,0.0191
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41.39,2.155,291,23,0,268,87.7,78.3,0.0,88.6,374.3,316.7,381.9,3923.1,4186.0,3888.6,0.0191
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,41.383389,2.149,242,6,1,235,80.1,91.8,68.0,79.8,266.4,459.7,259.1,3282.6,5006.7,3217.6,0.0191
2016,2,Eixample,10,Sant Antoni,41.380052,2.163327,221,0,0,221,79.5,0.0,0.0,79.5,264.2,0.0,264.2,3024.7,0.0,3024.7,0.0191
