year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,avg_gross_inc_€
2020,1,Ciutat Vella,1,el Raval,1021,36416
2020,1,Ciutat Vella,2,el Barri Gòtic,1022,46723
2020,1,Ciutat Vella,2,el Barri Gòtic,1023,40918
2020,1,Ciutat Vella,2,el Barri Gòtic,1025,36050
2020,1,Ciutat Vella,2,el Barri Gòtic,1026,41118
2020,1,Ciutat Vella,2,el Barri Gòtic,1027,35087
2020,1,Ciutat Vella,2,el Barri Gòtic,1028,34658
2020,1,Ciutat Vella,2,el Barri Gòtic,1029,29056
2020,1,Ciutat Vella,2,el Barri Gòtic,1030,33844
2020,1,Ciutat Vella,2,el Barri Gòtic,1031,33353
2020,1,Ciutat Vella,3,la Barceloneta,1032,34954
2020,1,Ciutat Vella,3,la Barceloneta,1033,28600
2020,1,Ciutat Vella,3,la Barceloneta,1034,28351
2020,1,Ciutat Vella,3,la Barceloneta,1035,30555
2020,1,Ciutat Vella,3,la Barceloneta,1036,37260
2020,1,Ciutat Vella,3,la Barceloneta,1037,35213
2020,1,Ciutat Vella,3,la Barceloneta,1038,27622
2020,1,Ciutat Vella,3,la Barceloneta,1039,32404
2020,1,Ciutat Vella,3,la Barceloneta,1040,32250
2020,1,Ciutat Vella,3,la Barceloneta,1041,27766
2020,1,Ciutat Vella,3,la Barceloneta,1042,35408
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1043,47312
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1044,42428
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1045,34743
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1046,35644
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1047,33983
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1048,27267
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1049,38441
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1050,35714
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1051,31513
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1052,54674
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1053,28516
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1054,32608
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1055,45682
2020,2,Eixample,5,el Fort Pienc,2001,52974
2020,2,Eixample,5,el Fort Pienc,2002,50052
2020,2,Eixample,5,el Fort Pienc,2003,56830
2020,2,Eixample,5,el Fort Pienc,2004,46623
2020,2,Eixample,5,el Fort Pienc,2005,55770
2020,2,Eixample,5,el Fort Pienc,2006,58127
2020,2,Eixample,5,el Fort Pienc,2007,59777
2020,2,Eixample,5,el Fort Pienc,2008,60490
2020,2,Eixample,5,el Fort Pienc,2009,57270
2020,2,Eixample,5,el Fort Pienc,2010,55844
2020,2,Eixample,5,el Fort Pienc,2011,53262
2020,2,Eixample,5,el Fort Pienc,2012,46231
2020,2,Eixample,5,el Fort Pienc,2013,41250
2020,2,Eixample,5,el Fort Pienc,2014,41868
2020,2,Eixample,5,el Fort Pienc,2015,45216
2020,2,Eixample,5,el Fort Pienc,2016,55556
2020,2,Eixample,5,el Fort Pienc,2017,59835
2020,2,Eixample,5,el Fort Pienc,2018,56275
2020,2,Eixample,5,el Fort Pienc,2019,51364
2020,2,Eixample,5,el Fort Pienc,2020,45085
2020,2,Eixample,6,la Sagrada Família,2021,44655
2020,2,Eixample,6,la Sagrada Família,2022,53360
2020,2,Eixample,6,la Sagrada Família,2023,48152
2020,2,Eixample,6,la Sagrada Família,2024,47313
2020,2,Eixample,6,la Sagrada Família,2025,43271
2020,2,Eixample,6,la Sagrada Família,2026,50919
2020,2,Eixample,6,la Sagrada Família,2027,51097
2020,2,Eixample,6,la Sagrada Família,2028,50434
2020,2,Eixample,6,la Sagrada Família,2029,50828
2020,2,Eixample,6,la Sagrada Família,2030,40523
2020,2,Eixample,6,la Sagrada Família,2031,56784
2020,2,Eixample,6,la Sagrada Família,2032,51079
2020,2,Eixample,6,la Sagrada Família,2033,46242
2020,2,Eixample,6,la Sagrada Família,2034,43719
2020,2,Eixample,6,la Sagrada Família,2035,50862
2020,2,Eixample,6,la Sagrada Família,2036,57634
2020,2,Eixample,6,la Sagrada Família,2037,61256
2020,2,Eixample,6,la Sagrada Família,2038,57002
2020,2,Eixample,6,la Sagrada Família,2039,49129
2020,2,Eixample,6,la Sagrada Família,2040,42950
2020,2,Eixample,6,la Sagrada Família,2041,48016
2020,2,Eixample,6,la Sagrada Família,2042,58710
2020,2,Eixample,6,la Sagrada Família,2043,57057
2020,2,Eixample,6,la Sagrada Família,2044,46235
2020,2,Eixample,6,la Sagrada Família,2045,56620
2020,2,Eixample,6,la Sagrada Família,2046,47344
2020,2,Eixample,6,la Sagrada Família,2047,50414
2020,2,Eixample,6,la Sagrada Família,2048,53428
2020,2,Eixample,6,la Sagrada Família,2049,42388
2020,2,Eixample,6,la Sagrada Família,2050,47868
2020,2,Eixample,6,la Sagrada Família,2051,43977
2020,2,Eixample,6,la Sagrada Família,2052,51445
2020,2,Eixample,6,la Sagrada Família,2053,51301
2020,2,Eixample,6,la Sagrada Família,2054,54276
2020,2,Eixample,7,la Dreta de l'Eixample,2055,55472
2020,2,Eixample,7,la Dreta de l'Eixample,2056,53549
2020,2,Eixample,7,la Dreta de l'Eixample,2057,73301
2020,2,Eixample,7,la Dreta de l'Eixample,2058,66845
2020,2,Eixample,7,la Dreta de l'Eixample,2059,70171
2020,2,Eixample,7,la Dreta de l'Eixample,2060,60261
2020,2,Eixample,7,la Dreta de l'Eixample,2061,52789
2020,2,Eixample,7,la Dreta de l'Eixample,2062,65944
2020,2,Eixample,7,la Dreta de l'Eixample,2063,86396
2020,2,Eixample,7,la Dreta de l'Eixample,2064,78727
2020,2,Eixample,7,la Dreta de l'Eixample,2065,62297
2020,2,Eixample,7,la Dreta de l'Eixample,2066,58628
2020,2,Eixample,7,la Dreta de l'Eixample,2067,51299
2020,2,Eixample,7,la Dreta de l'Eixample,2068,53300
2020,2,Eixample,7,la Dreta de l'Eixample,2069,65794
2020,2,Eixample,7,la Dreta de l'Eixample,2070,67636
2020,2,Eixample,7,la Dreta de l'Eixample,2071,71273
2020,2,Eixample,7,la Dreta de l'Eixample,2072,79919
2020,2,Eixample,7,la Dreta de l'Eixample,2073,70144
2020,2,Eixample,7,la Dreta de l'Eixample,2074,69601
2020,2,Eixample,7,la Dreta de l'Eixample,2075,65472
2020,2,Eixample,7,la Dreta de l'Eixample,2076,77053
2020,2,Eixample,7,la Dreta de l'Eixample,2077,64732
2020,2,Eixample,7,la Dreta de l'Eixample,2078,74051
2020,2,Eixample,7,la Dreta de l'Eixample,2079,84415
2020,2,Eixample,7,la Dreta de l'Eixample,2080,78130
2020,2,Eixample,7,la Dreta de l'Eixample,2081,77147
2020,2,Eixample,7,la Dreta de l'Eixample,2082,67047
2020,2,Eixample,7,la Dreta de l'Eixample,2083,81736
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2084,60649
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2085,63853
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2086,73395
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2087,62507
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2088,68750
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2089,62954
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2090,56162
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2091,60911
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2092,53912
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2093,64802
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2094,58854
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2095,57674
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2096,51936
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2097,50959
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2098,55620
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2099,72276
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2100,57641
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2101,59304
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2102,69190
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2103,48691
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2104,65679
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2105,53008
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2106,67367
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2107,68343
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2108,75683
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2109,75412
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2110,55229
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2111,55921
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2112,76266
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2113,73899
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2114,53680
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2115,52043
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2116,74791
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2117,58511
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2118,65933
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2119,60253
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2120,52640
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2121,52850
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2122,66525
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2123,51816
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2124,63432
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2125,58569
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2126,60115
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2127,49032
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2128,49005
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2129,57182
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2130,86447
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2131,52597
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2132,58670
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2133,55167
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2134,49905
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2135,46611
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2136,54202
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2137,48589
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2138,57613
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2139,48317
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2140,52968
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2141,52440
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2142,46113
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2143,56052
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2144,61671
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2145,56854
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2146,55056
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2147,51188
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2148,52435
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,2149,53280
2020,2,Eixample,10,Sant Antoni,2150,49318
2020,2,Eixample,10,Sant Antoni,2151,52222
2020,2,Eixample,10,Sant Antoni,2152,60164
2020,2,Eixample,10,Sant Antoni,2153,52927
2020,2,Eixample,10,Sant Antoni,2154,44855
2020,2,Eixample,10,Sant Antoni,2155,46292
2020,2,Eixample,10,Sant Antoni,2156,49162
2020,2,Eixample,10,Sant Antoni,2157,47743
2020,2,Eixample,10,Sant Antoni,2158,51657
2020,2,Eixample,10,Sant Antoni,2159,57997
2020,2,Eixample,10,Sant Antoni,2160,55258
2020,2,Eixample,10,Sant Antoni,2161,50292
2020,2,Eixample,10,Sant Antoni,2162,45156
2020,2,Eixample,10,Sant Antoni,2163,53924
2020,2,Eixample,10,Sant Antoni,2164,51721
2020,2,Eixample,10,Sant Antoni,2165,50593
2020,2,Eixample,10,Sant Antoni,2166,46667
2020,2,Eixample,10,Sant Antoni,2167,53267
2020,2,Eixample,10,Sant Antoni,2168,46301
2020,2,Eixample,10,Sant Antoni,2169,44791
2020,2,Eixample,10,Sant Antoni,2170,46071
2020,2,Eixample,10,Sant Antoni,2171,42834
2020,2,Eixample,10,Sant Antoni,2172,43660
2020,2,Eixample,10,Sant Antoni,2173,46625
2020,3,Sants-Montjuïc,11,el Poble Sec,3001,40959
2020,3,Sants-Montjuïc,11,el Poble Sec,3002,35000
2020,3,Sants-Montjuïc,11,el Poble Sec,3003,34979
2020,3,Sants-Montjuïc,11,el Poble Sec,3004,41429
2020,3,Sants-Montjuïc,11,el Poble Sec,3005,33947
2020,3,Sants-Montjuïc,11,el Poble Sec,3006,37489
2020,3,Sants-Montjuïc,11,el Poble Sec,3007,38439
2020,3,Sants-Montjuïc,11,el Poble Sec,3008,35167
2020,3,Sants-Montjuïc,11,el Poble Sec,3009,40471
2020,3,Sants-Montjuïc,11,el Poble Sec,3010,37616
2020,3,Sants-Montjuïc,11,el Poble Sec,3011,31165
2020,3,Sants-Montjuïc,11,el Poble Sec,3012,37556
2020,3,Sants-Montjuïc,11,el Poble Sec,3013,34079
2020,3,Sants-Montjuïc,11,el Poble Sec,3014,33825
2020,3,Sants-Montjuïc,11,el Poble Sec,3015,35610
2020,3,Sants-Montjuïc,11,el Poble Sec,3016,36142
2020,3,Sants-Montjuïc,11,el Poble Sec,3017,33633
2020,3,Sants-Montjuïc,11,el Poble Sec,3018,39599
2020,3,Sants-Montjuïc,11,el Poble Sec,3019,36851
2020,3,Sants-Montjuïc,11,el Poble Sec,3020,44818
2020,3,Sants-Montjuïc,11,el Poble Sec,3021,42423
2020,3,Sants-Montjuïc,11,el Poble Sec,3022,39550
2020,3,Sants-Montjuïc,11,el Poble Sec,3023,36814
2020,3,Sants-Montjuïc,11,el Poble Sec,3024,37450
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3025,30740
2020,3,Sants-Montjuïc,13,la Marina de Port,3026,37219
2020,3,Sants-Montjuïc,13,la Marina de Port,3027,39476
2020,3,Sants-Montjuïc,13,la Marina de Port,3028,49614
2020,3,Sants-Montjuïc,13,la Marina de Port,3029,36994
2020,3,Sants-Montjuïc,13,la Marina de Port,3030,40517
2020,3,Sants-Montjuïc,13,la Marina de Port,3031,37706
2020,3,Sants-Montjuïc,13,la Marina de Port,3032,33643
2020,3,Sants-Montjuïc,13,la Marina de Port,3033,30398
2020,3,Sants-Montjuïc,13,la Marina de Port,3034,39159
2020,3,Sants-Montjuïc,13,la Marina de Port,3035,43406
2020,3,Sants-Montjuïc,13,la Marina de Port,3036,46446
2020,3,Sants-Montjuïc,13,la Marina de Port,3037,45111
2020,3,Sants-Montjuïc,13,la Marina de Port,3038,31121
2020,3,Sants-Montjuïc,13,la Marina de Port,3039,29312
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,3040,47940
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,3041,44425
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,3042,40634
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,3043,46726
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,3044,40802
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,3045,41967
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,3046,54483
2020,3,Sants-Montjuïc,15,Hostafrancs,3047,39766
2020,3,Sants-Montjuïc,15,Hostafrancs,3048,47782
2020,3,Sants-Montjuïc,15,Hostafrancs,3049,45689
2020,3,Sants-Montjuïc,15,Hostafrancs,3050,44819
2020,3,Sants-Montjuïc,15,Hostafrancs,3051,40124
2020,3,Sants-Montjuïc,15,Hostafrancs,3052,42063
2020,3,Sants-Montjuïc,15,Hostafrancs,3053,40040
2020,3,Sants-Montjuïc,15,Hostafrancs,3054,47309
2020,3,Sants-Montjuïc,15,Hostafrancs,3055,43645
2020,3,Sants-Montjuïc,15,Hostafrancs,3056,40150
2020,3,Sants-Montjuïc,16,la Bordeta,3057,39794
2020,3,Sants-Montjuïc,16,la Bordeta,3058,57610
2020,3,Sants-Montjuïc,16,la Bordeta,3059,39712
2020,3,Sants-Montjuïc,16,la Bordeta,3060,48074
2020,3,Sants-Montjuïc,16,la Bordeta,3061,37646
2020,3,Sants-Montjuïc,16,la Bordeta,3062,40800
2020,3,Sants-Montjuïc,16,la Bordeta,3063,45423
2020,3,Sants-Montjuïc,16,la Bordeta,3064,48043
2020,3,Sants-Montjuïc,16,la Bordeta,3065,49849
2020,3,Sants-Montjuïc,16,la Bordeta,3066,44636
2020,3,Sants-Montjuïc,16,la Bordeta,3067,47163
2020,3,Sants-Montjuïc,16,la Bordeta,3068,37365
2020,3,Sants-Montjuïc,16,la Bordeta,3069,49897
2020,3,Sants-Montjuïc,17,Sants - Badal,3070,39045
2020,3,Sants-Montjuïc,17,Sants - Badal,3071,36488
2020,3,Sants-Montjuïc,17,Sants - Badal,3072,38539
2020,3,Sants-Montjuïc,17,Sants - Badal,3073,46699
2020,3,Sants-Montjuïc,17,Sants - Badal,3074,42913
2020,3,Sants-Montjuïc,17,Sants - Badal,3075,42787
2020,3,Sants-Montjuïc,17,Sants - Badal,3076,38565
2020,3,Sants-Montjuïc,17,Sants - Badal,3077,41426
2020,3,Sants-Montjuïc,17,Sants - Badal,3078,41995
2020,3,Sants-Montjuïc,17,Sants - Badal,3079,37221
2020,3,Sants-Montjuïc,17,Sants - Badal,3080,43125
2020,3,Sants-Montjuïc,17,Sants - Badal,3081,45939
2020,3,Sants-Montjuïc,17,Sants - Badal,3082,50813
2020,3,Sants-Montjuïc,17,Sants - Badal,3083,49163
2020,3,Sants-Montjuïc,17,Sants - Badal,3084,47940
2020,3,Sants-Montjuïc,17,Sants - Badal,3085,48889
2020,3,Sants-Montjuïc,18,Sants,3086,58376
2020,3,Sants-Montjuïc,18,Sants,3087,53985
2020,3,Sants-Montjuïc,18,Sants,3088,46601
2020,3,Sants-Montjuïc,18,Sants,3089,49919
2020,3,Sants-Montjuïc,18,Sants,3090,62122
2020,3,Sants-Montjuïc,18,Sants,3091,53409
2020,3,Sants-Montjuïc,18,Sants,3092,49835
2020,3,Sants-Montjuïc,18,Sants,3093,52070
2020,3,Sants-Montjuïc,18,Sants,3094,48844
2020,3,Sants-Montjuïc,18,Sants,3095,44908
2020,3,Sants-Montjuïc,18,Sants,3096,44395
2020,3,Sants-Montjuïc,18,Sants,3097,33885
2020,3,Sants-Montjuïc,18,Sants,3098,40414
2020,3,Sants-Montjuïc,18,Sants,3099,41219
2020,3,Sants-Montjuïc,18,Sants,3100,43517
2020,3,Sants-Montjuïc,18,Sants,3101,40910
2020,3,Sants-Montjuïc,18,Sants,3102,44654
2020,3,Sants-Montjuïc,18,Sants,3103,41795
2020,3,Sants-Montjuïc,18,Sants,3104,41891
2020,3,Sants-Montjuïc,18,Sants,3105,40881
2020,3,Sants-Montjuïc,18,Sants,3106,44249
2020,3,Sants-Montjuïc,18,Sants,3107,48112
2020,3,Sants-Montjuïc,18,Sants,3108,46415
2020,3,Sants-Montjuïc,18,Sants,3109,47293
2020,3,Sants-Montjuïc,18,Sants,3110,47673
2020,3,Sants-Montjuïc,18,Sants,3111,47848
2020,3,Sants-Montjuïc,18,Sants,3112,56321
2020,3,Sants-Montjuïc,18,Sants,3113,61763
2020,3,Sants-Montjuïc,18,Sants,3114,58764
2020,3,Sants-Montjuïc,13,la Marina de Port,3211,48175
2020,3,Sants-Montjuïc,13,la Marina de Port,3212,37938
2020,3,Sants-Montjuïc,13,la Marina de Port,3213,34666
2020,4,Les Corts,19,les Corts,4001,57293
2020,4,Les Corts,19,les Corts,4002,68370
2020,4,Les Corts,19,les Corts,4003,58553
2020,4,Les Corts,19,les Corts,4004,57304
2020,4,Les Corts,19,les Corts,4005,54676
2020,4,Les Corts,19,les Corts,4006,57693
2020,4,Les Corts,19,les Corts,4007,46916
2020,4,Les Corts,19,les Corts,4008,46741
2020,4,Les Corts,19,les Corts,4009,56010
2020,4,Les Corts,19,les Corts,4010,69740
2020,4,Les Corts,19,les Corts,4011,70024
2020,4,Les Corts,19,les Corts,4012,64000
2020,4,Les Corts,19,les Corts,4013,68611
2020,4,Les Corts,19,les Corts,4014,73571
2020,4,Les Corts,19,les Corts,4015,63733
2020,4,Les Corts,19,les Corts,4016,68496
2020,4,Les Corts,19,les Corts,4017,65605
2020,4,Les Corts,19,les Corts,4018,67732
2020,4,Les Corts,19,les Corts,4019,91440
2020,4,Les Corts,19,les Corts,4020,71683
2020,4,Les Corts,19,les Corts,4021,80198
2020,4,Les Corts,19,les Corts,4022,63103
2020,4,Les Corts,19,les Corts,4023,127478
2020,4,Les Corts,19,les Corts,4024,127478
2020,4,Les Corts,19,les Corts,4025,57229
2020,4,Les Corts,19,les Corts,4026,60734
2020,4,Les Corts,19,les Corts,4027,65493
2020,4,Les Corts,19,les Corts,4028,58255
2020,4,Les Corts,19,les Corts,4029,76197
2020,4,Les Corts,19,les Corts,4030,67674
2020,4,Les Corts,19,les Corts,4031,55843
2020,4,Les Corts,19,les Corts,4032,55812
2020,4,Les Corts,19,les Corts,4033,55325
2020,4,Les Corts,19,les Corts,4034,77670
2020,4,Les Corts,19,les Corts,4035,65020
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4036,52723
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4037,58890
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4038,57801
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4039,50128
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4040,44104
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4041,44873
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4042,42470
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4043,70742
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4044,53192
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4045,50679
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4046,79409
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4047,68231
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4048,68306
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4049,96950
2020,4,Les Corts,21,Pedralbes,4050,127478
2020,4,Les Corts,21,Pedralbes,4051,74156
2020,4,Les Corts,21,Pedralbes,4052,127478
2020,4,Les Corts,21,Pedralbes,4053,80398
2020,4,Les Corts,21,Pedralbes,4054,103873
2020,4,Les Corts,21,Pedralbes,4055,127478
2020,4,Les Corts,21,Pedralbes,4056,127478
2020,4,Les Corts,20,la Maternitat i Sant Ramon,4084,72759
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5001,54178
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5002,93857
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5003,91414
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5004,127478
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5005,124611
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5006,127478
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5007,112122
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5008,127478
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5009,85234
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5010,83292
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5011,82293
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5012,69532
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5013,80882
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5014,95880
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5015,84288
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5016,69124
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5017,127478
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5018,78742
2020,5,Sarrià-Sant Gervasi,23,Sarrià,5019,115073
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,5020,94533
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,5021,127478
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,5022,127478
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,5023,69417
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,5024,127478
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,5025,127478
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,5026,127478
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,5027,127478
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,5028,127478
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,5029,127478
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,5030,127478
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5031,127478
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5032,127478
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5033,117889
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5034,83004
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5035,127478
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5036,119196
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5037,79931
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5038,68796
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5039,108516
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5040,64055
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5041,72787
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5042,75493
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5043,73470
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5044,69958
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5045,102757
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5046,127478
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5047,116353
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5048,102673
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5049,127478
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5050,81321
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5051,114677
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5052,127478
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5053,127478
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5054,127478
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5055,127478
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5056,106596
