year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,total_pax,F,M
2013,4,Les Corts,21,Pedralbes,4056,1796,963,833
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5001,1525,775,750
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5002,1571,836,735
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5003,1347,698,649
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5004,1121,640,481
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5005,1120,582,538
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5006,1800,902,898
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5007,1525,817,708
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5008,1547,851,696
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5009,1739,960,779
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5010,1545,842,703
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5011,1402,750,652
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5012,1419,766,653
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5013,1704,904,800
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5014,1671,893,778
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5015,1590,847,743
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5016,1761,964,797
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5017,1656,869,787
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5018,1235,676,559
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5019,1675,898,777
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5020,1088,612,476
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5021,1286,683,603
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5022,1721,975,746
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5023,1464,801,663
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5024,1851,999,852
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5025,1306,692,614
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5026,1378,727,651
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5027,1356,708,648
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5028,1462,770,692
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5029,1677,873,804
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5030,1447,770,677
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5031,1603,854,749
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5032,1636,895,741
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5033,1322,719,603
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5034,1167,660,507
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5035,1112,582,530
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5036,1671,896,775
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5037,1363,777,586
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5038,1268,673,595
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5039,1586,862,724
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5040,1345,732,613
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5041,1896,914,982
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5042,1242,657,585
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5043,1408,760,648
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5044,1274,710,564
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5045,1525,847,678
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5046,1155,653,502
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5047,1294,705,589
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5048,1263,692,571
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5049,1617,866,751
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5050,1539,851,688
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5051,1573,825,748
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5052,1466,805,661
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5053,1531,823,708
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5054,1093,604,489
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5055,1480,783,697
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5056,1243,716,527
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5057,1692,897,795
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5058,1563,865,698
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5059,1545,868,677
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5060,1112,621,491
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5061,1499,806,693
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5062,1611,899,712
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5063,1564,868,696
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5064,1611,904,707
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5065,1632,907,725
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5066,1222,685,537
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5067,1293,701,592
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5068,1481,804,677
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5069,1665,909,756
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5070,1439,801,638
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5071,1554,858,696
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5072,1625,933,692
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5073,1625,889,736
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5074,1625,883,742
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5075,1713,965,748
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5076,1343,728,615
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5077,1386,774,612
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5078,2012,1074,938
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5079,1194,646,548
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5080,1325,761,564
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5081,1519,858,661
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5082,1607,874,733
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5083,1266,682,584
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5084,1346,767,579
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5085,1247,656,591
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5086,1274,697,577
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5087,1523,833,690
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5088,1728,910,818
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5089,1662,907,755
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5090,1890,1000,890
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5091,1512,867,645
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5092,1524,853,671
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5093,1103,613,490
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5094,2526,1422,1104
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5095,1604,887,717
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5096,1064,584,480
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5097,1606,840,766
2013,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5098,1522,826,696
2013,6,Gràcia,28,Vallcarca i els Penitents,6001,1171,665,506
2013,6,Gràcia,28,Vallcarca i els Penitents,6002,1485,820,665
2013,6,Gràcia,28,Vallcarca i els Penitents,6003,2228,1154,1074
2013,6,Gràcia,28,Vallcarca i els Penitents,6004,1436,759,677
2013,6,Gràcia,28,Vallcarca i els Penitents,6006,987,528,459
2013,6,Gràcia,28,Vallcarca i els Penitents,6007,1773,952,821
2013,6,Gràcia,28,Vallcarca i els Penitents,6008,1858,1056,802
2013,6,Gràcia,28,Vallcarca i els Penitents,6009,1227,636,591
2013,6,Gràcia,28,Vallcarca i els Penitents,6010,992,531,461
2013,6,Gràcia,28,Vallcarca i els Penitents,6011,1251,671,580
2013,6,Gràcia,28,Vallcarca i els Penitents,6012,1087,578,509
2013,6,Gràcia,29,el Coll,6013,1680,880,800
2013,6,Gràcia,29,el Coll,6014,1301,687,614
2013,6,Gràcia,29,el Coll,6015,1360,723,637
2013,6,Gràcia,29,el Coll,6016,1597,853,744
2013,6,Gràcia,29,el Coll,6017,1289,689,600
2013,6,Gràcia,30,la Salut,6018,1253,672,581
2013,6,Gràcia,30,la Salut,6019,1501,794,707
2013,6,Gràcia,30,la Salut,6020,1140,607,533
2013,6,Gràcia,30,la Salut,6021,1370,728,642
2013,6,Gràcia,30,la Salut,6022,1415,727,688
2013,6,Gràcia,30,la Salut,6023,1348,721,627
2013,6,Gràcia,30,la Salut,6024,1617,905,712
2013,6,Gràcia,30,la Salut,6025,1358,750,608
2013,6,Gràcia,30,la Salut,6026,982,547,435
2013,6,Gràcia,30,la Salut,6027,1215,684,531
2013,6,Gràcia,31,Vila de Gràcia,6028,1348,708,640
2013,6,Gràcia,31,Vila de Gràcia,6029,1267,701,566
2013,6,Gràcia,31,Vila de Gràcia,6030,1341,749,592
2013,6,Gràcia,31,Vila de Gràcia,6031,1120,620,500
2013,6,Gràcia,31,Vila de Gràcia,6032,1114,595,519
2013,6,Gràcia,31,Vila de Gràcia,6033,1305,706,599
2013,6,Gràcia,31,Vila de Gràcia,6034,1287,730,557
2013,6,Gràcia,31,Vila de Gràcia,6035,990,550,440
2013,6,Gràcia,31,Vila de Gràcia,6036,1332,748,584
2013,6,Gràcia,31,Vila de Gràcia,6037,1095,581,514
2013,6,Gràcia,31,Vila de Gràcia,6038,1431,816,615
2013,6,Gràcia,31,Vila de Gràcia,6039,1650,910,740
2013,6,Gràcia,31,Vila de Gràcia,6040,1641,941,700
2013,6,Gràcia,31,Vila de Gràcia,6041,1620,906,714
2013,6,Gràcia,31,Vila de Gràcia,6042,1644,885,759
2013,6,Gràcia,31,Vila de Gràcia,6043,1256,694,562
2013,6,Gràcia,31,Vila de Gràcia,6044,1452,760,692
2013,6,Gràcia,31,Vila de Gràcia,6045,1261,682,579
2013,6,Gràcia,31,Vila de Gràcia,6046,1062,585,477
2013,6,Gràcia,31,Vila de Gràcia,6047,1766,820,946
2013,6,Gràcia,31,Vila de Gràcia,6048,1386,763,623
2013,6,Gràcia,31,Vila de Gràcia,6049,1116,615,501
2013,6,Gràcia,31,Vila de Gràcia,6050,1227,663,564
2013,6,Gràcia,31,Vila de Gràcia,6051,1344,764,580
2013,6,Gràcia,31,Vila de Gràcia,6052,1554,854,700
2013,6,Gràcia,31,Vila de Gràcia,6053,1479,803,676
2013,6,Gràcia,31,Vila de Gràcia,6054,1691,905,786
2013,6,Gràcia,31,Vila de Gràcia,6055,1367,752,615
2013,6,Gràcia,31,Vila de Gràcia,6056,1577,843,734
2013,6,Gràcia,31,Vila de Gràcia,6057,1582,874,708
2013,6,Gràcia,31,Vila de Gràcia,6058,1714,965,749
2013,6,Gràcia,31,Vila de Gràcia,6059,1510,821,689
2013,6,Gràcia,31,Vila de Gràcia,6060,1846,981,865
2013,6,Gràcia,31,Vila de Gràcia,6061,1381,754,627
2013,6,Gràcia,31,Vila de Gràcia,6062,1301,685,616
2013,6,Gràcia,31,Vila de Gràcia,6063,1579,854,725
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6064,1928,1038,890
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6065,1144,617,527
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6066,1017,574,443
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6067,1800,983,817
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6068,1515,844,671
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6069,1167,630,537
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6070,1930,1044,886
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6071,1068,571,497
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6072,1613,876,737
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6073,1405,742,663
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6074,1090,583,507
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6075,1061,566,495
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6076,1291,651,640
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6077,1291,713,578
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6078,1290,683,607
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6079,1117,604,513
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6080,1173,615,558
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6081,1288,695,593
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6082,1744,960,784
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6083,1717,916,801
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6084,1503,812,691
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6085,1223,687,536
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6086,941,505,436
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6087,1885,1023,862
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6088,1239,678,561
2013,7,Horta-Guinardó,33,el Baix Guinardó,7001,1622,920,702
2013,7,Horta-Guinardó,33,el Baix Guinardó,7002,1120,596,524
2013,7,Horta-Guinardó,33,el Baix Guinardó,7003,1348,718,630
2013,7,Horta-Guinardó,33,el Baix Guinardó,7004,1445,788,657
2013,7,Horta-Guinardó,33,el Baix Guinardó,7005,1526,802,724
2013,7,Horta-Guinardó,33,el Baix Guinardó,7006,995,543,452
2013,7,Horta-Guinardó,33,el Baix Guinardó,7007,1424,793,631
2013,7,Horta-Guinardó,33,el Baix Guinardó,7008,1501,779,722
2013,7,Horta-Guinardó,33,el Baix Guinardó,7009,1175,640,535
2013,7,Horta-Guinardó,33,el Baix Guinardó,7010,1314,708,606
2013,7,Horta-Guinardó,33,el Baix Guinardó,7011,1125,625,500
2013,7,Horta-Guinardó,33,el Baix Guinardó,7012,1544,828,716
2013,7,Horta-Guinardó,33,el Baix Guinardó,7013,1254,670,584
2013,7,Horta-Guinardó,33,el Baix Guinardó,7014,912,488,424
2013,7,Horta-Guinardó,33,el Baix Guinardó,7015,1397,740,657
2013,7,Horta-Guinardó,33,el Baix Guinardó,7016,1309,648,661
2013,7,Horta-Guinardó,33,el Baix Guinardó,7017,1598,870,728
2013,7,Horta-Guinardó,33,el Baix Guinardó,7018,1545,859,686
2013,7,Horta-Guinardó,33,el Baix Guinardó,7019,1493,801,692
2013,7,Horta-Guinardó,34,Can Baró,7020,1546,843,703
2013,7,Horta-Guinardó,34,Can Baró,7021,1039,539,500
2013,7,Horta-Guinardó,34,Can Baró,7022,1105,578,527
2013,7,Horta-Guinardó,34,Can Baró,7023,1284,671,613
2013,7,Horta-Guinardó,34,Can Baró,7024,1497,790,707
2013,7,Horta-Guinardó,34,Can Baró,7025,1436,750,686
2013,7,Horta-Guinardó,34,Can Baró,7026,1066,576,490
2013,7,Horta-Guinardó,35,el Guinardó,7027,1970,1043,927
2013,7,Horta-Guinardó,35,el Guinardó,7028,1437,745,692
2013,7,Horta-Guinardó,35,el Guinardó,7029,1304,664,640
2013,7,Horta-Guinardó,35,el Guinardó,7030,1304,704,600
2013,7,Horta-Guinardó,35,el Guinardó,7031,1504,789,715
2013,7,Horta-Guinardó,35,el Guinardó,7032,1233,614,619
2013,7,Horta-Guinardó,35,el Guinardó,7033,1407,743,664
2013,7,Horta-Guinardó,35,el Guinardó,7034,1417,747,670
2013,7,Horta-Guinardó,35,el Guinardó,7035,1747,972,775
2013,7,Horta-Guinardó,35,el Guinardó,7036,1396,771,625
2013,7,Horta-Guinardó,35,el Guinardó,7037,1444,798,646
2013,7,Horta-Guinardó,35,el Guinardó,7038,1349,732,617
2013,7,Horta-Guinardó,35,el Guinardó,7039,1562,836,726
2013,7,Horta-Guinardó,35,el Guinardó,7040,1472,799,673
2013,7,Horta-Guinardó,35,el Guinardó,7041,1368,767,601
2013,7,Horta-Guinardó,35,el Guinardó,7042,1488,804,684
2013,7,Horta-Guinardó,35,el Guinardó,7043,1383,744,639
2013,7,Horta-Guinardó,35,el Guinardó,7044,1308,700,608
2013,7,Horta-Guinardó,35,el Guinardó,7045,1487,803,684
2013,7,Horta-Guinardó,35,el Guinardó,7046,1426,791,635
2013,7,Horta-Guinardó,35,el Guinardó,7047,1367,747,620
2013,7,Horta-Guinardó,35,el Guinardó,7048,1243,685,558
2013,7,Horta-Guinardó,35,el Guinardó,7049,1223,649,574
2013,7,Horta-Guinardó,35,el Guinardó,7050,1115,591,524
2013,7,Horta-Guinardó,35,el Guinardó,7051,1758,963,795
2013,7,Horta-Guinardó,36,la Font d'en Fargues,7052,1309,708,601
2013,7,Horta-Guinardó,36,la Font d'en Fargues,7053,1493,784,709
2013,7,Horta-Guinardó,36,la Font d'en Fargues,7054,1543,796,747
2013,7,Horta-Guinardó,36,la Font d'en Fargues,7055,1183,626,557
2013,7,Horta-Guinardó,36,la Font d'en Fargues,7056,1183,606,577
2013,7,Horta-Guinardó,36,la Font d'en Fargues,7057,1412,746,666
2013,7,Horta-Guinardó,36,la Font d'en Fargues,7058,1376,702,674
2013,7,Horta-Guinardó,37,el Carmel,7059,1275,665,610
2013,7,Horta-Guinardó,37,el Carmel,7060,1877,948,929
2013,7,Horta-Guinardó,37,el Carmel,7061,1262,621,641
2013,7,Horta-Guinardó,37,el Carmel,7062,1251,657,594
2013,7,Horta-Guinardó,37,el Carmel,7063,1494,744,750
2013,7,Horta-Guinardó,37,el Carmel,7064,1666,876,790
2013,7,Horta-Guinardó,37,el Carmel,7065,1734,896,838
2013,7,Horta-Guinardó,37,el Carmel,7066,1794,933,861
2013,7,Horta-Guinardó,37,el Carmel,7067,1519,795,724
2013,7,Horta-Guinardó,37,el Carmel,7068,1176,642,534
2013,7,Horta-Guinardó,37,el Carmel,7069,1441,729,712
2013,7,Horta-Guinardó,37,el Carmel,7070,1378,715,663
2013,7,Horta-Guinardó,37,el Carmel,7071,1397,723,674
2013,7,Horta-Guinardó,37,el Carmel,7072,1334,694,640
2013,7,Horta-Guinardó,37,el Carmel,7073,1060,592,468
2013,7,Horta-Guinardó,37,el Carmel,7074,1719,902,817
2013,7,Horta-Guinardó,37,el Carmel,7075,1232,625,607
2013,7,Horta-Guinardó,37,el Carmel,7076,1287,674,613
2013,7,Horta-Guinardó,37,el Carmel,7077,1317,683,634
2013,7,Horta-Guinardó,37,el Carmel,7078,1382,707,675
2013,7,Horta-Guinardó,37,el Carmel,7079,1456,766,690
2013,7,Horta-Guinardó,37,el Carmel,7080,1746,914,832
2013,7,Horta-Guinardó,38,la Teixonera,7081,2007,1035,972
2013,7,Horta-Guinardó,38,la Teixonera,7082,1301,676,625
2013,7,Horta-Guinardó,38,la Teixonera,7083,1287,664,623
2013,7,Horta-Guinardó,38,la Teixonera,7084,1318,672,646
2013,7,Horta-Guinardó,38,la Teixonera,7085,1355,699,656
2013,7,Horta-Guinardó,38,la Teixonera,7086,1506,778,728
2013,7,Horta-Guinardó,38,la Teixonera,7087,1608,843,765
2013,7,Horta-Guinardó,38,la Teixonera,7088,1277,656,621
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,7089,1332,720,612
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,7090,1400,702,698
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,7091,1195,624,571
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,7092,1446,781,665
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,7093,1530,798,732
2013,7,Horta-Guinardó,40,Montbau,7094,1166,668,498
2013,7,Horta-Guinardó,40,Montbau,7095,1566,853,713
2013,7,Horta-Guinardó,40,Montbau,7096,1458,780,678
2013,7,Horta-Guinardó,40,Montbau,7097,920,528,392
2013,7,Horta-Guinardó,41,la Vall d'Hebron,7098,1803,949,854
2013,7,Horta-Guinardó,41,la Vall d'Hebron,7099,1087,562,525
2013,7,Horta-Guinardó,41,la Vall d'Hebron,7100,1208,647,561
2013,7,Horta-Guinardó,41,la Vall d'Hebron,7101,1392,743,649
2013,7,Horta-Guinardó,42,la Clota,7102,439,223,216
2013,7,Horta-Guinardó,43,Horta,7103,1481,783,698
2013,7,Horta-Guinardó,43,Horta,7104,1612,849,763
2013,7,Horta-Guinardó,43,Horta,7105,1083,560,523
2013,7,Horta-Guinardó,43,Horta,7106,1116,589,527
2013,7,Horta-Guinardó,43,Horta,7107,1237,652,585
2013,7,Horta-Guinardó,43,Horta,7108,1258,650,608
2013,7,Horta-Guinardó,43,Horta,7109,1703,908,795
2013,7,Horta-Guinardó,43,Horta,7110,1032,595,437
2013,7,Horta-Guinardó,43,Horta,7111,904,495,409
2013,7,Horta-Guinardó,43,Horta,7112,1261,661,600
2013,7,Horta-Guinardó,43,Horta,7113,1190,602,588
2013,7,Horta-Guinardó,43,Horta,7114,1160,630,530
2013,7,Horta-Guinardó,43,Horta,7115,1066,577,489
2013,7,Horta-Guinardó,43,Horta,7116,1511,805,706
2013,7,Horta-Guinardó,43,Horta,7117,1551,682,869
2013,7,Horta-Guinardó,43,Horta,7118,1192,662,530
2013,7,Horta-Guinardó,43,Horta,7119,1194,637,557
2013,7,Horta-Guinardó,43,Horta,7120,1261,689,572
2013,7,Horta-Guinardó,43,Horta,7121,1132,614,518
2013,7,Horta-Guinardó,43,Horta,7122,1301,717,584
2013,7,Horta-Guinardó,43,Horta,7123,1326,707,619
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8001,1288,679,609
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8002,1274,684,590
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8003,1257,659,598
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8004,1393,751,642
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8005,1183,621,562
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8006,1431,766,665
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8007,1247,707,540
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8008,1594,848,746
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8009,1667,889,778
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8010,1085,586,499
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8011,1184,654,530
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8012,1350,745,605
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8013,1225,662,563
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8014,1156,618,538
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8015,1407,779,628
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8016,1169,645,524
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8017,1354,711,643
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8018,1519,823,696
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8019,1765,971,794
2013,8,Nou Barris,45,Porta,8020,1252,678,574
2013,8,Nou Barris,45,Porta,8021,1493,818,675
2013,8,Nou Barris,45,Porta,8022,1223,651,572
2013,8,Nou Barris,45,Porta,8023,1384,732,652
2013,8,Nou Barris,45,Porta,8024,1411,756,655
2013,8,Nou Barris,45,Porta,8025,1224,665,559
2013,8,Nou Barris,45,Porta,8026,1264,683,581
2013,8,Nou Barris,45,Porta,8027,1271,646,625
2013,8,Nou Barris,45,Porta,8028,1087,573,514
2013,8,Nou Barris,45,Porta,8029,1447,774,673
2013,8,Nou Barris,45,Porta,8030,1392,713,679
2013,8,Nou Barris,45,Porta,8031,1278,671,607
2013,8,Nou Barris,45,Porta,8032,1307,696,611
2013,8,Nou Barris,45,Porta,8033,1399,727,672
2013,8,Nou Barris,45,Porta,8034,1170,657,513
2013,8,Nou Barris,45,Porta,8035,1748,785,963
2013,8,Nou Barris,45,Porta,8036,1478,774,704
2013,8,Nou Barris,45,Porta,8037,1526,809,717
2013,8,Nou Barris,46,el Turó de la Peira,8038,1444,804,640
2013,8,Nou Barris,46,el Turó de la Peira,8039,1548,836,712
2013,8,Nou Barris,46,el Turó de la Peira,8040,1621,880,741
2013,8,Nou Barris,46,el Turó de la Peira,8041,2388,1255,1133
2013,8,Nou Barris,46,el Turó de la Peira,8042,1290,707,583
2013,8,Nou Barris,46,el Turó de la Peira,8043,1126,642,484
2013,8,Nou Barris,46,el Turó de la Peira,8044,1363,718,645
2013,8,Nou Barris,46,el Turó de la Peira,8045,1693,909,784
2013,8,Nou Barris,46,el Turó de la Peira,8046,1437,788,649
2013,8,Nou Barris,46,el Turó de la Peira,8047,1522,813,709
2013,8,Nou Barris,47,Can Peguera,8048,1029,553,476
2013,8,Nou Barris,47,Can Peguera,8049,1200,630,570
2013,8,Nou Barris,48,la Guineueta,8050,1409,753,656
2013,8,Nou Barris,48,la Guineueta,8051,1327,694,633
2013,8,Nou Barris,48,la Guineueta,8052,881,481,400
2013,8,Nou Barris,48,la Guineueta,8053,1120,578,542
