year,district_code,district_name,neighborhood_code,neighborhood_name,latitude,longitude,total_nb_buy_sell,nb_buy_sell_new_free_mkt,nb_buy_sell_new_protc_mkt,nb_buy_sell_2nd_hand,total_avg_m2_surf,avg_m2_surf_new_free_mkt,avg_m2_surf_new_protc_mkt,avg_m2_2nd_hand,avg_total_price_€000_all,avg_total_price_€000_new,avg_total_price_€000_2nd_hand,avg_price_€/m2_all,avg_price_€/m2_new,avg_price_€/m2_2nd_hand,avg_weight_ int_ rate_%,avg_nb_pax_per_home,avg_pax_age,F,M,total_pax,foreign_nat,spanish_nat,avg_gross_inc_€,avg_net_inc_€,unknown_nat
2015,9,Sant Andreu,63,Navas,41.416044,2.186938,174,3,0,171,82.3,56.3,0.0,82.9,241.5,100.0,245.7,2728.8,1731.1,2758.4,0.0198,2.4615384615384617,45.19230769230769,11777,10189,21966,1302,7575,40678.153846153844,33732.0,13089
2015,10,Sant Martí,64,Camp de l'Arpa del Clot,41.410754,2.182816,490,0,0,490,78.2,0.0,0.0,78.2,234.5,0.0,234.5,2818.1,0.0,2818.1,0.0198,2.04,44.608000000000004,20265,17903,38168,2789,13320,40685.92,33388.24,22059
2015,10,Sant Martí,65,el Clot,41.410316,2.186721,445,25,1,419,84.4,75.0,61.0,85.1,294.2,208.3,301.2,2989.1,2801.2,3004.3,0.0198,2.588235294117647,43.04117647058824,13996,12936,26932,1630,9012,42077.23529411765,34554.64705882353,16290
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,41.400733,2.191342,62,0,17,45,73.9,0.0,96.2,67.1,196.5,0.0,196.5,3001.6,0.0,3001.6,0.0198,2.111111111111111,42.733333333333334,7595,7118,14713,1247,4759,43701.666666666664,35507.555555555555,8707
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,41.389868,2.196846,16,1,0,15,92.9,40.0,0.0,96.6,383.8,0.0,400.1,3925.6,0.0,3929.3,0.0198,3.0,38.56,4757,4574,9331,798,2689,78078.2,57948.4,5844
2015,10,Sant Martí,68,el Poblenou,41.400527,2.201729,184,80,0,104,80.7,76.8,0.0,83.7,252.2,261.6,244.1,3072.6,3182.3,2976.8,0.0198,2.45,40.94,17178,16259,33437,2743,10723,44666.9,35974.35,19971
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,41.405228,2.213352,84,2,0,82,95.1,58.0,0.0,96.0,590.3,0.0,600.1,5961.1,0.0,6027.6,0.0198,2.5714285714285716,39.34285714285714,6846,6528,13374,1135,4083,51799.42857142857,40525.857142857145,8156
2015,10,Sant Martí,70,el Besòs i el Maresme,41.414979,2.213877,298,45,4,249,64.4,73.1,87.7,62.4,155.8,258.9,132.9,2292.4,3615.4,1999.2,0.0198,3.0,42.07692307692308,11249,11595,22844,1708,6373,29289.30769230769,25517.923076923078,14763
2015,10,Sant Martí,71,Provençals del Poblenou,41.411948,2.204125,21,5,3,13,76.7,72.0,78.0,78.2,351.5,141.6,446.9,4387.7,1968.5,5487.4,0.0198,2.5,41.975,10420,9743,20163,1161,6831,39568.666666666664,32677.5,12171
2015,10,Sant Martí,72,Sant Martí de Provençals,41.416519,2.198968,142,20,1,121,81.0,99.6,59.0,77.9,274.3,433.6,221.2,3001.8,4322.2,2561.6,0.0198,2.2777777777777777,45.983333333333334,13800,12171,25971,1214,9301,37357.333333333336,31512.333333333332,15456
2015,10,Sant Martí,73,la Verneda i la Pau,41.42322,2.20294,369,170,1,198,79.2,84.2,83.0,74.4,190.5,227.6,122.2,2221.8,2529.0,1657.6,0.0198,2.619047619047619,45.642857142857146,15053,13674,28727,1206,9921,35081.04761904762,30052.666666666668,17600
